"Country","Date_reported","Country_code","WHO_region","New_cases","Cumulative_cases","New_deaths","Cumulative_deaths","Population","New_cases_pc","Cumulative_cases_pc","New_deaths_pc","Cumulative_deaths_pc"
"New Zealand","12/28/2020","NZ","WPRO",0,1788,0,25,4.8855,0,0.000365981,0,5.11718e-06
"New Zealand","10/28/2020","NZ","WPRO",2,1587,0,25,4.8855,4.09375e-07,0.000324839,0,5.11718e-06
"New Zealand","9/28/2020","NZ","WPRO",0,1477,0,25,4.8855,0,0.000302323,0,5.11718e-06
"New Zealand","8/28/2020","NZ","WPRO",12,1363,0,22,4.8855,2.45625e-06,0.000278989,0,4.50312e-06
"New Zealand","1/28/2020","NZ","WPRO",0,0,0,0,4.8855,0,0,0,0
"New Zealand","1/28/2021","NZ","WPRO",5,1943,0,25,4.8855,1.02344e-06,0.000397708,0,5.11718e-06
"New Zealand","4/28/2020","NZ","WPRO",2,1124,0,19,4.8855,4.09375e-07,0.000230069,0,3.88906e-06
"New Zealand","5/28/2020","NZ","WPRO",0,1154,1,22,4.8855,0,0.000236209,2.04687e-07,4.50312e-06
"Norway","5/28/2020","NO","EURO",19,8383,0,235,5.311916,3.57686e-06,0.00157815,0,4.42402e-05
"Norway","1/28/2020","NO","EURO",0,0,0,0,5.311916,0,0,0,0
"Norway","10/28/2020","NO","EURO",433,18341,1,280,5.311916,8.15148e-05,0.003452803,1.88256e-07,5.27117e-05
"Norway","1/28/2021","NO","EURO",280,61594,6,556,5.311916,5.27117e-05,0.011595439,1.12954e-06,0.00010467
"Norway","12/28/2020","NO","EURO",0,44932,0,421,5.311916,0,0.008458718,0,7.92558e-05
"Norway","6/28/2020","NO","EURO",0,8815,0,249,5.311916,0,0.001659477,0,4.68757e-05
"Norway","9/28/2020","NO","EURO",0,13406,0,270,5.311916,0,0.00252376,0,5.08291e-05
"Norway","8/28/2020","NO","EURO",51,10505,0,264,5.311916,9.60106e-06,0.001977629,0,4.96996e-05
"Norway","2/28/2020","NO","EURO",3,4,0,0,5.311916,5.64768e-07,7.53024e-07,0,0
"Norway","11/28/2020","NO","EURO",480,34747,12,328,5.311916,9.03629e-05,0.006541331,2.25907e-06,6.1748e-05
"Norway","3/28/2020","NO","EURO",425,3581,2,16,5.311916,8.00088e-05,0.000674145,3.76512e-07,3.0121e-06
"Norway","7/28/2020","NO","EURO",32,9117,0,255,5.311916,6.02419e-06,0.00171633,0,4.80053e-05
"Norway","4/28/2020","NO","EURO",28,7533,0,193,5.311916,5.27117e-06,0.001418132,0,3.63334e-05
"Poland","1/28/2020","PL","EURO",0,0,0,0,38.413139,0,0,0,0
"Poland","8/28/2020","PL","EURO",887,64689,16,2010,38.413139,2.30911e-05,0.001684033,4.16524e-07,5.23258e-05
"Poland","2/28/2020","PL","EURO",0,0,0,0,38.413139,0,0,0,0
"Poland","12/28/2020","PL","EURO",3211,1261010,29,27147,38.413139,8.35912e-05,0.03282757,7.5495e-07,0.000706711
"Poland","11/28/2020","PL","EURO",17304,958416,579,16147,38.413139,0.000450471,0.024950213,1.5073e-05,0.000420351
"Poland","6/28/2020","PL","EURO",319,33714,6,1435,38.413139,8.30445e-06,0.000877668,1.56197e-07,3.7357e-05
"Poland","10/28/2020","PL","EURO",16300,280229,132,4615,38.413139,0.000424334,0.007295134,3.43632e-06,0.000120141
"Poland","4/28/2020","PL","EURO",285,11902,27,562,38.413139,7.41934e-06,0.000309842,7.02885e-07,1.46304e-05
"Poland","1/28/2021","PL","EURO",7153,1496665,389,36443,38.413139,0.000186212,0.03896232,1.01267e-05,0.000948712
"Poland","3/28/2020","PL","EURO",168,1389,0,16,38.413139,4.3735e-06,3.61595e-05,0,4.16524e-07
"Poland","5/28/2020","PL","EURO",399,22473,4,1028,38.413139,1.03871e-05,0.000585034,1.04131e-07,2.67617e-05
"Poland","7/28/2020","PL","EURO",337,43402,5,1676,38.413139,8.77304e-06,0.001129874,1.30164e-07,4.36309e-05
"Poland","9/28/2020","PL","EURO",1350,87330,8,2432,38.413139,3.51442e-05,0.002273441,2.08262e-07,6.33117e-05
"Portugal","10/28/2020","PT","EURO",3299,124432,28,2371,10.283822,0.000320795,0.012099782,2.72272e-06,0.000230556
"Portugal","7/28/2020","PT","EURO",135,50299,2,1719,10.283822,1.31274e-05,0.00489108,1.9448e-07,0.000167156
"Portugal","11/28/2020","PT","EURO",5444,285838,67,4276,10.283822,0.000529375,0.027794919,6.51509e-06,0.000415799
"Portugal","6/28/2020","PT","EURO",323,41189,6,1561,10.283822,3.14086e-05,0.004005223,5.83441e-07,0.000151792
"Portugal","3/28/2020","PT","EURO",724,4268,16,76,10.283822,7.04018e-05,0.000415021,1.55584e-06,7.39025e-06
"Portugal","9/28/2020","PT","EURO",665,73604,9,1953,10.283822,6.46647e-05,0.007157261,8.75161e-07,0.00018991
"Portugal","2/28/2020","PT","EURO",0,0,0,0,10.283822,0,0,0,0
"Portugal","4/28/2020","PT","EURO",298,24144,20,948,10.283822,2.89776e-05,0.002347765,1.9448e-06,9.21836e-05
"Portugal","1/28/2021","PT","EURO",15073,668951,293,11305,10.283822,0.0014657,0.06504887,2.84914e-05,0.001099299
"Portugal","5/28/2020","PT","EURO",285,31292,14,1356,10.283822,2.77134e-05,0.003042838,1.36136e-06,0.000131858
"Portugal","12/28/2020","PT","EURO",1577,394573,63,6619,10.283822,0.000153348,0.038368323,6.12613e-06,0.000643632
"Portugal","1/28/2020","PT","EURO",0,0,0,0,10.283822,0,0,0,0
"Portugal","8/28/2020","PT","EURO",399,56673,2,1809,10.283822,3.87988e-05,0.005510889,1.9448e-07,0.000175907
"Republic of Korea","6/28/2020","KR","WPRO",62,12715,0,282,51.635256,1.20073e-06,0.000246246,0,5.46138e-06
"Republic of Korea","1/28/2021","KR","WPRO",497,76923,8,1386,51.635256,9.62521e-06,0.001489738,1.54933e-07,2.68421e-05
"Republic of Korea","4/28/2020","KR","WPRO",14,10752,1,244,51.635256,2.71133e-07,0.00020823,1.93666e-08,4.72545e-06
"Republic of Korea","5/28/2020","KR","WPRO",79,11344,0,269,51.635256,1.52996e-06,0.000219695,0,5.20962e-06
"Republic of Korea","7/28/2020","KR","WPRO",28,14203,1,300,51.635256,5.42265e-07,0.000275064,1.93666e-08,5.80998e-06
"Republic of Korea","1/28/2020","KR","WPRO",0,8,0,0,51.635256,0,1.54933e-07,0,0
"Republic of Korea","12/28/2020","KR","WPRO",807,57665,11,819,51.635256,1.56289e-05,0.001116776,2.13033e-07,1.58613e-05
"Republic of Korea","11/28/2020","KR","WPRO",503,33311,6,522,51.635256,9.74141e-06,0.000645121,1.162e-07,1.01094e-05
"Republic of Korea","9/28/2020","KR","WPRO",50,23661,5,406,51.635256,9.68331e-07,0.000458233,9.68331e-08,7.86284e-06
"Republic of Korea","3/28/2020","KR","WPRO",146,9478,5,144,51.635256,2.82753e-06,0.000183557,9.68331e-08,2.78879e-06
"Republic of Korea","2/28/2020","KR","WPRO",571,2341,0,13,51.635256,1.10583e-05,4.53372e-05,0,2.51766e-07
"Republic of Korea","8/28/2020","KR","WPRO",371,19077,3,316,51.635256,7.18501e-06,0.000369457,5.80998e-08,6.11985e-06
"Republic of Korea","10/28/2020","KR","WPRO",103,26146,1,461,51.635256,1.99476e-06,0.000506359,1.93666e-08,8.92801e-06
"Romania","11/28/2020","RO","EURO",8499,457848,172,10884,19.471332,0.000436488,0.023513954,8.8335e-06,0.000558976
"Romania","7/28/2020","RO","EURO",1104,45902,19,2206,19.471332,5.66987e-05,0.002357414,9.75794e-07,0.000113295
"Romania","3/28/2020","RO","EURO",263,1292,7,24,19.471332,1.3507e-05,6.6354e-05,3.59503e-07,1.23258e-06
"Romania","12/28/2020","RO","EURO",2049,615809,122,15230,19.471332,0.000105232,0.031626444,6.26562e-06,0.000782176
"Romania","8/28/2020","RO","EURO",1504,83150,38,3459,19.471332,7.72418e-05,0.004270381,1.95159e-06,0.000177646
"Romania","10/28/2020","RO","EURO",4724,217216,104,6574,19.471332,0.000242613,0.011155683,5.34119e-06,0.000337625
"Romania","4/28/2020","RO","EURO",303,11339,23,631,19.471332,1.55613e-05,0.000582343,1.18122e-06,3.24066e-05
"Romania","6/28/2020","RO","EURO",325,26022,10,1589,19.471332,1.66912e-05,0.001336426,5.13576e-07,8.16072e-05
"Romania","1/28/2020","RO","EURO",0,0,0,0,19.471332,0,0,0,0
"Romania","1/28/2021","RO","EURO",3174,718612,77,18015,19.471332,0.000163009,0.036906155,3.95453e-06,0.000925206
"Romania","9/28/2020","RO","EURO",1438,122673,31,4718,19.471332,7.38522e-05,0.006300185,1.59208e-06,0.000242305
"Romania","2/28/2020","RO","EURO",0,1,0,0,19.471332,0,5.13576e-08,0,0
"Romania","5/28/2020","RO","EURO",165,18594,9,1219,19.471332,8.474e-06,0.000954942,4.62218e-07,6.26049e-05
"Saudi Arabia","10/28/2020","SA","EMRO",399,345631,16,5329,33.41366,1.19412e-05,0.010344003,4.78846e-07,0.000159486
"Saudi Arabia","6/28/2020","SA","EMRO",3927,178504,37,1511,33.41366,0.000117527,0.005342246,1.10733e-06,4.5221e-05
"Saudi Arabia","2/28/2020","SA","EMRO",0,0,0,0,33.41366,0,0,0,0
"Saudi Arabia","7/28/2020","SA","EMRO",1993,268934,27,2760,33.41366,5.96463e-05,0.008048624,8.08053e-07,8.26009e-05
"Saudi Arabia","11/28/2020","SA","EMRO",302,356691,17,5857,33.41366,9.03822e-06,0.010675005,5.08774e-07,0.000175288
"Saudi Arabia","9/28/2020","SA","EMRO",403,333193,28,4683,33.41366,1.20609e-05,0.00997176,8.37981e-07,0.000140152
"Saudi Arabia","3/28/2020","SA","EMRO",99,1203,1,4,33.41366,2.96286e-06,3.60032e-05,2.99279e-08,1.19712e-07
"Saudi Arabia","5/28/2020","SA","EMRO",1815,78541,14,425,33.41366,5.43191e-05,0.002350566,4.1899e-07,1.27193e-05
"Saudi Arabia","1/28/2021","SA","EMRO",216,367023,4,6363,33.41366,6.46442e-06,0.01098422,1.19712e-07,0.000190431
"Saudi Arabia","1/28/2020","SA","EMRO",0,0,0,0,33.41366,0,0,0,0
"Saudi Arabia","8/28/2020","SA","EMRO",1019,311855,30,3785,33.41366,3.04965e-05,0.009333159,8.97836e-07,0.000113277
"Saudi Arabia","4/28/2020","SA","EMRO",1266,20077,8,152,33.41366,3.78887e-05,0.000600862,2.39423e-07,4.54904e-06
"Saudi Arabia","12/28/2020","SA","EMRO",154,362220,9,6185,33.41366,4.60889e-06,0.010840477,2.69351e-07,0.000185104
"Singapore","9/28/2020","SG","WPRO",15,57700,0,27,3.994283,3.75537e-06,0.014445646,0,6.75966e-06
"Singapore","1/28/2020","SG","WPRO",2,11,0,0,3.994283,5.00716e-07,2.75394e-06,0,0
"Singapore","2/28/2020","SG","WPRO",2,102,0,0,3.994283,5.00716e-07,2.55365e-05,0,0
"Singapore","1/28/2021","SG","WPRO",25,59391,0,29,3.994283,6.25895e-06,0.014869002,0,7.26038e-06
"Singapore","10/28/2020","SG","WPRO",7,57980,0,28,3.994283,1.7525e-06,0.014515747,0,7.01002e-06
"Singapore","5/28/2020","SG","WPRO",533,32876,0,23,3.994283,0.000133441,0.008230764,0,5.75823e-06
"Singapore","12/28/2020","SG","WPRO",5,58524,0,29,3.994283,1.25179e-06,0.014651941,0,7.26038e-06
"Singapore","6/28/2020","SG","WPRO",291,43246,0,26,3.994283,7.28541e-05,0.010826974,0,6.5093e-06
"Singapore","8/28/2020","SG","WPRO",77,56572,0,27,3.994283,1.92776e-05,0.014163243,0,6.75966e-06
"Singapore","3/28/2020","SG","WPRO",49,732,0,2,3.994283,1.22675e-05,0.000183262,0,5.00716e-07
"Singapore","7/28/2020","SG","WPRO",469,50838,0,27,3.994283,0.000117418,0.012727691,0,6.75966e-06
"Singapore","11/28/2020","SG","WPRO",4,58199,0,28,3.994283,1.00143e-06,0.014570575,0,7.01002e-06
"Singapore","4/28/2020","SG","WPRO",799,14423,2,14,3.994283,0.000200036,0.003610911,5.00716e-07,3.50501e-06
"Slovakia","4/28/2020","SK","EURO",6,1379,1,18,5.446771,1.10157e-06,0.000253178,1.83595e-07,3.30471e-06
"Slovakia","9/28/2020","SK","EURO",552,8600,3,44,5.446771,0.000101344,0.001578917,5.50785e-07,8.07818e-06
"Slovakia","8/28/2020","SK","EURO",84,3536,0,33,5.446771,1.5422e-05,0.000649192,0,6.05864e-06
"Slovakia","7/28/2020","SK","EURO",38,2179,0,28,5.446771,6.97661e-06,0.000400054,0,5.14066e-06
"Slovakia","5/28/2020","SK","EURO",2,1513,0,28,5.446771,3.6719e-07,0.000277779,0,5.14066e-06
"Slovakia","2/28/2020","SK","EURO",0,0,0,0,5.446771,0,0,0,0
"Slovakia","12/28/2020","SK","EURO",874,167523,41,1773,5.446771,0.000160462,0.030756388,7.5274e-06,0.000325514
"Slovakia","11/28/2020","SK","EURO",1953,101257,17,749,5.446771,0.000358561,0.01859028,3.12112e-06,0.000137513
"Slovakia","1/28/2020","SK","EURO",0,0,0,0,5.446771,0,0,0,0
"Slovakia","3/28/2020","SK","EURO",10,226,0,0,5.446771,1.83595e-06,4.14925e-05,0,0
"Slovakia","6/28/2020","SK","EURO",13,1643,0,28,5.446771,2.38674e-06,0.000301647,0,5.14066e-06
"Slovakia","10/28/2020","SK","EURO",1312,45155,6,165,5.446771,0.000240877,0.008290233,1.10157e-06,3.02932e-05
"Slovakia","1/28/2021","SK","EURO",2775,241392,101,4361,5.446771,0.000509476,0.044318368,1.85431e-05,0.000800658
"Slovenia","6/28/2020","SI","EURO",14,1571,0,114,2.07005,6.76312e-06,0.000758919,0,5.50711e-05
"Slovenia","2/28/2020","SI","EURO",0,0,0,0,2.07005,0,0,0,0
"Slovenia","3/28/2020","SI","EURO",61,634,2,8,2.07005,2.94679e-05,0.000306273,9.6616e-07,3.86464e-06
"Slovenia","5/28/2020","SI","EURO",2,1471,0,113,2.07005,9.6616e-07,0.000710611,0,5.45881e-05
"Slovenia","7/28/2020","SI","EURO",5,2088,1,119,2.07005,2.4154e-06,0.001008671,4.8308e-07,5.74865e-05
"Slovenia","10/28/2020","SI","EURO",1502,25615,15,303,2.07005,0.000725586,0.012374097,7.2462e-06,0.000146373
"Slovenia","11/28/2020","SI","EURO",1612,72735,47,1407,2.07005,0.000778725,0.035136832,2.27048e-05,0.000679694
"Slovenia","1/28/2021","SI","EURO",1875,161804,24,3748,2.07005,0.000905775,0.078164296,1.15939e-05,0.001810584
"Slovenia","1/28/2020","SI","EURO",0,0,0,0,2.07005,0,0,0,0
"Slovenia","12/28/2020","SI","EURO",623,114879,27,2830,2.07005,0.000300959,0.055495761,1.30432e-05,0.001367117
"Slovenia","4/28/2020","SI","EURO",6,1403,0,90,2.07005,2.89848e-06,0.000677761,0,4.34772e-05
"Slovenia","8/28/2020","SI","EURO",33,2756,0,133,2.07005,1.59416e-05,0.001331369,0,6.42497e-05
"Slovenia","9/28/2020","SI","EURO",158,5351,1,152,2.07005,7.63267e-05,0.002584962,4.8308e-07,7.34282e-05
"South Africa","1/28/2020","ZA","AFRO",0,0,0,0,57.725606,0,0,0,0
"South Africa","9/28/2020","ZA","AFRO",1268,670766,22,16398,57.725606,2.1966e-05,0.011619904,3.81113e-07,0.000284068
"South Africa","12/28/2020","ZA","AFRO",9502,1004413,214,26735,57.725606,0.000164606,0.017399783,3.70719e-06,0.000463139
"South Africa","2/28/2020","ZA","AFRO",0,0,0,0,57.725606,0,0,0,0
"South Africa","11/28/2020","ZA","AFRO",3370,781941,89,21378,57.725606,5.83796e-05,0.013545826,1.54178e-06,0.000370338
"South Africa","1/28/2021","ZA","AFRO",7070,1430648,753,42550,57.725606,0.000122476,0.024783594,1.30445e-05,0.000737108
"South Africa","8/28/2020","ZA","AFRO",0,615701,0,13502,57.725606,0,0.010665995,0,0.0002339
"South Africa","10/28/2020","ZA","AFRO",1092,717851,45,19053,57.725606,1.89171e-05,0.012435573,7.7955e-07,0.000330061
"South Africa","5/28/2020","ZA","AFRO",1673,25937,28,552,57.725606,2.89819e-05,0.000449315,4.85053e-07,9.56248e-06
"South Africa","4/28/2020","ZA","AFRO",247,4793,3,90,57.725606,4.27886e-06,8.30307e-05,5.197e-08,1.5591e-06
"South Africa","7/28/2020","ZA","AFRO",7097,452530,298,7067,57.725606,0.000122944,0.007839329,5.16235e-06,0.000122424
"South Africa","3/28/2020","ZA","AFRO",243,1170,1,1,57.725606,4.20957e-06,2.02683e-05,1.73233e-08,1.73233e-08
"South Africa","6/28/2020","ZA","AFRO",7210,131800,73,2413,57.725606,0.000124901,0.002283216,1.2646e-06,4.18012e-05
"Spain","5/28/2020","ES","EURO",869,245061,57,28954,46.733038,1.8595e-05,0.005243849,1.21969e-06,0.000619562
"Spain","9/28/2020","ES","EURO",7851,795719,115,33572,46.733038,0.000167997,0.017026905,2.46079e-06,0.000718378
"Spain","1/28/2021","ES","EURO",37149,2778783,460,60019,46.733038,0.000794919,0.059460782,9.84314e-06,0.001284295
"Spain","6/28/2020","ES","EURO",541,258247,9,29720,46.733038,1.15764e-05,0.005526005,1.92583e-07,0.000635953
"Spain","8/28/2020","ES","EURO",10643,467065,48,30702,46.733038,0.00022774,0.009994321,1.02711e-06,0.000656966
"Spain","10/28/2020","ES","EURO",21057,1207358,205,38020,46.733038,0.000450581,0.025835213,4.38662e-06,0.000813557
"Spain","4/28/2020","ES","EURO",819,219665,272,25147,46.733038,1.75251e-05,0.004700422,5.82029e-06,0.000538099
"Spain","1/28/2020","ES","EURO",0,0,0,0,46.733038,0,0,0,0
"Spain","2/28/2020","ES","EURO",7,42,0,1,46.733038,1.49787e-07,8.98722e-07,0,2.13981e-08
"Spain","12/28/2020","ES","EURO",6682,1974182,155,51829,46.733038,0.000142982,0.042243819,3.31671e-06,0.001109044
"Spain","7/28/2020","ES","EURO",1491,294239,7,29869,46.733038,3.19046e-05,0.006296167,1.49787e-07,0.000639141
"Spain","11/28/2020","ES","EURO",9925,1714720,258,46802,46.733038,0.000212377,0.036691815,5.52072e-06,0.001001476
"Spain","3/28/2020","ES","EURO",10114,87135,871,6018,46.733038,0.000216421,0.001864527,1.86378e-05,0.000128774
"Sweden","10/28/2020","SE","EURO",1069,115924,11,5985,10.175214,0.000105059,0.011392783,1.08106e-06,0.000588194
"Sweden","2/28/2020","SE","EURO",1,2,0,0,10.175214,9.8278e-08,1.96556e-07,0,0
"Sweden","1/28/2020","SE","EURO",0,0,0,0,10.175214,0,0,0,0
"Sweden","3/28/2020","SE","EURO",286,2999,31,134,10.175214,2.81075e-05,0.000294736,3.04662e-06,1.31693e-05
"Sweden","11/28/2020","SE","EURO",6903,244517,60,7032,10.175214,0.000678413,0.024030649,5.89668e-06,0.000691091
"Sweden","12/28/2020","SE","EURO",2966,418131,94,9362,10.175214,0.000291493,0.041093092,9.23813e-06,0.000920079
"Sweden","1/28/2021","SE","EURO",4190,560411,66,11999,10.175214,0.000411785,0.05507609,6.48635e-06,0.001179238
"Sweden","6/28/2020","SE","EURO",1204,65166,11,5441,10.175214,0.000118327,0.006404386,1.08106e-06,0.000534731
"Sweden","8/28/2020","SE","EURO",244,83677,2,5822,10.175214,2.39798e-05,0.008223611,1.96556e-07,0.000572175
"Sweden","9/28/2020","SE","EURO",325,91993,2,5875,10.175214,3.19404e-05,0.009040891,1.96556e-07,0.000577383
"Sweden","7/28/2020","SE","EURO",42,75728,2,5747,10.175214,4.12768e-06,0.007442399,1.96556e-07,0.000564804
"Sweden","5/28/2020","SE","EURO",746,35616,28,4459,10.175214,7.33154e-05,0.00350027,2.75178e-06,0.000438222
"Sweden","4/28/2020","SE","EURO",300,18866,74,2596,10.175214,2.94834e-05,0.001854113,7.27257e-06,0.00025513
"Switzerland","8/28/2020","CH","EURO",352,41509,2,1761,8.513227,4.13474e-05,0.004875824,2.34929e-07,0.000206855
"Switzerland","9/28/2020","CH","EURO",120,52685,1,1820,8.513227,1.40957e-05,0.006188605,1.17464e-07,0.000213785
"Switzerland","12/28/2020","CH","EURO",2114,437443,91,7059,8.513227,0.000248319,0.051383923,1.06892e-05,0.00082918
"Switzerland","1/28/2021","CH","EURO",1870,517633,32,8731,8.513227,0.000219658,0.060803383,3.75886e-06,0.001025581
"Switzerland","11/28/2020","CH","EURO",4070,322952,87,4521,8.513227,0.00047808,0.037935321,1.02194e-05,0.000531056
"Switzerland","1/28/2020","CH","EURO",0,0,0,0,8.513227,0,0,0,0
"Switzerland","6/28/2020","CH","EURO",36,31585,0,1725,8.513227,4.22871e-06,0.003710109,0,0.000202626
"Switzerland","7/28/2020","CH","EURO",193,34662,1,1739,8.513227,2.26706e-05,0.004071547,1.17464e-07,0.00020427
"Switzerland","4/28/2020","CH","EURO",173,29403,23,1562,8.513227,2.03213e-05,0.003453802,2.70168e-06,0.000183479
"Switzerland","5/28/2020","CH","EURO",25,30774,0,1717,8.513227,2.93661e-06,0.003614845,0,0.000201686
"Switzerland","10/28/2020","CH","EURO",9752,143916,39,2094,8.513227,0.001145512,0.016904988,4.58111e-06,0.00024597
"Switzerland","3/28/2020","CH","EURO",1307,15445,32,278,8.513227,0.000153526,0.001814236,3.75886e-06,3.26551e-05
"Switzerland","2/28/2020","CH","EURO",10,22,0,0,8.513227,1.17464e-06,2.58421e-06,0,0
"The United Kingdom","2/28/2020","GB","EURO",4,22,0,0,66.43555,6.02087e-08,3.31148e-07,0,0
"The United Kingdom","1/28/2020","GB","EURO",0,0,0,0,66.43555,0,0,0,0
"The United Kingdom","4/28/2020","GB","EURO",3473,157719,320,24311,66.43555,5.22762e-05,0.002374015,4.8167e-06,0.000365934
"The United Kingdom","1/28/2021","GB","EURO",25308,3715058,1725,101887,66.43555,0.000380941,0.05591973,2.5965e-05,0.001533622
"The United Kingdom","11/28/2020","GB","EURO",14739,1589305,520,57551,66.43555,0.000221854,0.023922508,7.82713e-06,0.000866268
"The United Kingdom","12/28/2020","GB","EURO",32340,2288349,347,70752,66.43555,0.000486788,0.034444646,5.22311e-06,0.001064972
"The United Kingdom","5/28/2020","GB","EURO",1672,249272,422,36614,66.43555,2.51672e-05,0.003752088,6.35202e-06,0.000551121
"The United Kingdom","6/28/2020","GB","EURO",671,282450,40,40289,66.43555,1.01e-05,0.004251489,6.02087e-07,0.000606437
"The United Kingdom","3/28/2020","GB","EURO",3087,20808,288,1172,66.43555,4.64661e-05,0.000313206,4.33503e-06,1.76412e-05
"The United Kingdom","8/28/2020","GB","EURO",1522,330372,12,41477,66.43555,2.29094e-05,0.00497282,1.80626e-07,0.000624319
"The United Kingdom","10/28/2020","GB","EURO",22885,917579,367,45365,66.43555,0.000344469,0.013811566,5.52415e-06,0.000682842
"The United Kingdom","9/28/2020","GB","EURO",5692,434973,17,41988,66.43555,8.5677e-05,0.006547293,2.55887e-07,0.000632011
"The United Kingdom","7/28/2020","GB","EURO",371,300626,3,41114,66.43555,5.58436e-06,0.004525077,4.51565e-08,0.000618855
"Turkey","3/28/2020","TR","EURO",2069,5698,17,92,81.407211,2.54154e-05,6.99938e-05,2.08827e-07,1.13012e-06
"Turkey","4/28/2020","TR","EURO",2131,112261,95,2900,81.407211,2.6177e-05,0.001379006,1.16697e-06,3.56234e-05
"Turkey","1/28/2021","TR","EURO",7489,2449839,132,25476,81.407211,9.19943e-05,0.030093636,1.62148e-06,0.000312945
"Turkey","11/28/2020","TR","EURO",29845,1341045,177,13191,81.407211,0.000366614,0.016473295,2.17425e-06,0.000162037
"Turkey","12/28/2020","TR","EURO",14205,2147578,254,19878,81.407211,0.000174493,0.026380685,3.12012e-06,0.00024418
"Turkey","1/28/2020","TR","EURO",0,0,0,0,81.407211,0,0,0,0
"Turkey","2/28/2020","TR","EURO",0,0,0,0,81.407211,0,0,0,0
"Turkey","7/28/2020","TR","EURO",919,227019,17,5630,81.407211,1.12889e-05,0.002788684,2.08827e-07,6.91585e-05
"Turkey","8/28/2020","TR","EURO",8221,472628,26,6209,81.407211,0.000100986,0.005805726,3.19382e-07,7.62709e-05
"Turkey","5/28/2020","TR","EURO",1035,159797,34,4431,81.407211,1.27139e-05,0.001962934,4.17653e-07,5.44301e-05
"Turkey","6/28/2020","TR","EURO",1372,195883,17,5082,81.407211,1.68535e-05,0.002406212,2.08827e-07,6.24269e-05
"Turkey","9/28/2020","TR","EURO",8197,731693,68,7997,81.407211,0.000100691,0.008988061,8.35307e-07,9.82345e-05
"Turkey","10/28/2020","TR","EURO",8939,985368,76,9950,81.407211,0.000109806,0.012104186,9.33578e-07,0.000122225
"United States of America","1/28/2021","US","AMRO",148533,25198841,3681,421570,327.167434,0.000453997,0.077021239,1.12511e-05,0.001288545
"United States of America","8/28/2020","US","AMRO",45484,5765325,1229,178561,327.167434,0.000139024,0.01762194,3.75649e-06,0.000545779
"United States of America","9/28/2020","US","AMRO",48958,7009110,851,203329,327.167434,0.000149642,0.021423618,2.60111e-06,0.000621483
"United States of America","10/28/2020","US","AMRO",63145,8611256,479,224178,327.167434,0.000193005,0.026320639,1.46408e-06,0.000685209
"United States of America","11/28/2020","US","AMRO",141222,12763997,1387,261460,327.167434,0.000431651,0.039013654,4.23942e-06,0.000799163
"United States of America","12/28/2020","US","AMRO",178311,18827300,1296,329310,327.167434,0.000545015,0.057546375,3.96127e-06,0.001006549
"United States of America","1/28/2020","US","AMRO",0,9,0,0,327.167434,0,2.75089e-08,0,0
"United States of America","2/28/2020","US","AMRO",3,66,0,0,327.167434,9.16962e-09,2.01732e-07,0,0
"United States of America","3/28/2020","US","AMRO",16894,85228,252,1243,327.167434,5.16372e-05,0.000260503,7.70248e-07,3.79928e-06
"United States of America","4/28/2020","US","AMRO",29218,960916,1109,54398,327.167434,8.9306e-05,0.002937077,3.3897e-06,0.00016627
"United States of America","5/28/2020","US","AMRO",16362,1675258,770,98889,327.167434,5.00111e-05,0.005120491,2.35353e-06,0.000302258
"United States of America","6/28/2020","US","AMRO",44458,2452048,650,124811,327.167434,0.000135888,0.00749478,1.98675e-06,0.00038149
"United States of America","7/28/2020","US","AMRO",61498,4209509,604,146331,327.167434,0.000187971,0.012866528,1.84615e-06,0.000447266
